Payment_Name,ContractNumber,ContractStatus,SM_ACH_Order__c,Amount,Days_Since_Transmission,Current_Payment_Status__c,Current_Check_Collection_Status__c,Current_Return_code__c,Current_Check_Collection_Date__c,Expected_Payment_Status__c,Expected_Check_Collection_Status__c,Expected_Return_code__c,Expected_Return_Change__c,Basis,Report_Txn_Date,Report_Source_File,Reason,Section,Mismatch_Type,Accepted_By_Timeout_Routine,Is_Test_or_VIP_Contract,LastModifiedDate,SM_Historical_Collection_Status__c,Tier,flag_same_file_ambiguous,flag_date_later_plus_retcode,Estado_Aplicado
PY-01890558,00318310,Payment Process,a04UU00000HUNyPYAX,99,25,REJECTED,PENDING,R04,2026-09-01,REJECTED,PENDING,,,collections,2026-09-01,CheckCollectionDailyReport_09022026.pdf,R04 INVALID ACCOU,PENDING,SOLO_FORMATO,False,False,2026-09-07T22:14:59.000+0000,PRC_AUT: PENDING //PRC_AUT: PENDING //,T5_SOLO_FORMATO,,,
PY-01890562,00318319,Payment Process,a04UU00000HUbbTYAT,139,25,REJECTED,NOT_COLLECTED,R01,2026-08-31,REJECTED,NOT_COLLECTED,,,collections,2026-08-31,CheckCollectionDailyReport_09082026.pdf,PASTDUE DATE,NOT COLLECTED,SOLO_FORMATO,False,False,2026-09-18T19:25:32.000+0000,PRC_AUT: NOT_COLLECTED //PRC_AUT: RETURN //PRC_AUT: NOT_COLLECTED //PRC_AUT: NOT_COLLECTED //PRC_AUT: PENDING //PRC_AUT: RETURN //PRC_AUT: PENDING //,T5_SOLO_FORMATO,,,
PY-01890563,00318322,Payment Process,a04UU00000HUbbUYAT,99,25,REJECTED,PENDING,R04,2026-09-01,REJECTED,PENDING,,,collections,2026-09-01,CheckCollectionDailyReport_09022026.pdf,R04 INVALID ACCOU,PENDING,SOLO_FORMATO,False,False,2026-09-07T22:14:59.000+0000,PRC_AUT: PENDING //PRC_AUT: PENDING //,T5_SOLO_FORMATO,,,
PY-01892879,00318336,Payment Process,a04UU00000HUbbvYAD,99,22,REJECTED,PENDING,R01,2026-09-02,REJECTED,PENDING,,,collections,2026-09-02,CheckCollectionDailyReport_09032026.pdf,NSF,PENDING,SOLO_FORMATO,False,False,2026-09-18T19:27:27.000+0000,PRC_AUT: PENDING //PRC_AUT: PENDING //PRC_AUT: PENDING //,T5_SOLO_FORMATO,,,
PY-01894033,00318377,Payment Process,a04UU00000HVPl7YAH,139,21,REJECTED,PENDING,R03,2026-09-03,REJECTED,PENDING,,,collections,2026-09-03,CheckCollectionDailyReport_09042026.pdf,R03 NO ACCOUNT,PENDING,SOLO_FORMATO,False,False,2026-09-09T09:48:54.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T5_SOLO_FORMATO,,,
PY-01894041,00318428,Payment Process,a04UU00000HVPlXYAX,99,21,REJECTED,PENDING,R01,2026-09-03,REJECTED,PENDING,,,collections,2026-09-03,CheckCollectionDailyReport_09042026.pdf,NSF,PENDING,SOLO_FORMATO,False,False,2026-09-18T19:28:32.000+0000,PRC_AUT: PENDING //PRC_AUT: PENDING //PRC_AUT: RETURN //,T5_SOLO_FORMATO,,,
PY-01894042,00318427,Payment Process,a04UU00000HVPlYYAX,99,21,REJECTED,PENDING,R04,2026-09-03,REJECTED,PENDING,,,collections,2026-09-03,CheckCollectionDailyReport_09042026.pdf,R04 INVALID ACCOU,PENDING,SOLO_FORMATO,False,False,2026-09-09T09:48:54.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T5_SOLO_FORMATO,,,
PY-01895415,00318442,Payment Process,a04UU00000HVPliYAH,139,19,REJECTED,PENDING,R04,2026-09-04,REJECTED,PENDING,,,collections,2026-09-04,CheckCollectionDailyReport_09082026.pdf,R04 INVALID ACCOU,PENDING,SOLO_FORMATO,False,False,2026-09-18T19:29:45.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //PRC_AUT: PENDING //PRC_AUT: RETURN //,T5_SOLO_FORMATO,,,
PY-01896064,00318443,Payment Process,a04UU00000HVPlkYAH,139,18,REJECTED,NOT_COLLECTED,R01,2026-09-08,REJECTED,NOT_COLLECTED,,,collections,2026-09-08,CheckCollectionDailyReport_09152026.pdf,PASTDUE DATE,NOT COLLECTED,SOLO_FORMATO,False,False,2026-09-21T09:52:57.000+0000,PRC_AUT: NOT_COLLECTED //PRC_AUT: NOT_COLLECTED //PRC_AUT: RETURN //PRC_AUT: PENDING //PRC_AUT: RETURN //PRC_AUT: PENDING //PRC_AUT: RETURN //PRC_AUT:,T5_SOLO_FORMATO,,,
PY-01899197,00317995,Payment Process,a04UU00000HSFkUYAX,99,14,REJECTED,PENDING,R04,2026-09-10,REJECTED,PENDING,,,collections,2026-09-10,CheckCollectionDailyReport_09112026.pdf,R04 INVALID ACCOU,PENDING,SOLO_FORMATO,False,False,2026-09-14T18:41:27.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T5_SOLO_FORMATO,,,
PY-01899218,00318103,Payment Process,a04UU00000HSsLRYA1,139,14,REJECTED,PENDING,R04,2026-09-10,REJECTED,PENDING,,,collections,2026-09-10,CheckCollectionDailyReport_09112026.pdf,R04 INVALID ACCOU,PENDING,SOLO_FORMATO,False,False,2026-09-14T18:41:27.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T5_SOLO_FORMATO,,,
PY-01899250,00318318,Payment Process,a04UU00000HUbbSYAT,139,14,REJECTED,PENDING,R04,2026-09-10,REJECTED,PENDING,,,collections,2026-09-10,CheckCollectionDailyReport_09112026.pdf,R04 INVALID ACCOU,PENDING,SOLO_FORMATO,False,False,2026-09-14T18:41:34.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T5_SOLO_FORMATO,,,
PY-01899922,00318243,Payment Process,a04UU00000HVyMHYA1,99,13,REJECTED,PENDING,R01,2026-09-11,REJECTED,PENDING,,,collections,2026-09-11,CheckCollectionDailyReport_09142026.pdf,NSF,PENDING,SOLO_FORMATO,False,False,2026-09-21T09:52:57.000+0000,PRC_AUT: PENDING //PRC_AUT: PENDING //PRC_AUT: RETURN //,T5_SOLO_FORMATO,,,
PY-01900437,00318265,Payment Process,a04UU00000HUEqOYAX,139,12,REJECTED,PENDING,R01,2026-09-15,REJECTED,PENDING,,,collections,2026-09-15,CheckCollectionDailyReport_09162026.pdf,NSF,PENDING,SOLO_FORMATO,False,False,2026-09-21T09:52:57.000+0000,PRC_AUT: PENDING //PRC_AUT: PENDING //PRC_AUT: RETURN //,T5_SOLO_FORMATO,,,
PY-01900438,00318342,Cancelled,a04UU00000HUbbwYAD,99,12,REJECTED,PENDING,R01,2026-09-14,REJECTED,PENDING,,,collections,2026-09-14,CheckCollectionDailyReport_09152026.pdf,NSF,PENDING,SOLO_FORMATO,False,False,2026-09-21T09:52:57.000+0000,PRC_AUT: PENDING //PRC_AUT: PENDING //PRC_AUT: RETURN //,T5_SOLO_FORMATO,,,
PY-01900439,00318343,Cancelled,a04UU00000HUbbxYAD,99,12,REJECTED,PENDING,R01,2026-09-14,REJECTED,PENDING,,,collections,2026-09-14,CheckCollectionDailyReport_09152026.pdf,NSF,PENDING,SOLO_FORMATO,False,False,2026-09-21T09:52:57.000+0000,PRC_AUT: PENDING //PRC_AUT: PENDING //PRC_AUT: RETURN //,T5_SOLO_FORMATO,,,
PY-01900442,00318386,Payment Process,a04UU00000HVPlDYAX,139,12,REJECTED,PENDING,R03,2026-09-11,REJECTED,PENDING,,,collections,2026-09-11,CheckCollectionDailyReport_09142026.pdf,R03 NO ACCOUNT,PENDING,SOLO_FORMATO,False,False,2026-09-18T19:33:54.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T5_SOLO_FORMATO,,,
PY-01900444,00318412,Payment Process,a04UU00000HVPlPYAX,99,12,REJECTED,PENDING,R01,2026-09-14,REJECTED,PENDING,,,collections,2026-09-14,CheckCollectionDailyReport_09152026.pdf,NSF,PENDING,SOLO_FORMATO,False,False,2026-09-21T09:52:57.000+0000,PRC_AUT: PENDING //PRC_AUT: PENDING //PRC_AUT: RETURN //,T5_SOLO_FORMATO,,,
PY-01900447,00318447,Payment Process,a04UU00000HVPlpYAH,99,12,REJECTED,PENDING,R08,2026-09-14,REJECTED,PENDING,,,collections,2026-09-14,CheckCollectionDailyReport_09152026.pdf,R08 STOP PAYMENT,PENDING,SOLO_FORMATO,False,False,2026-09-18T19:34:58.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T5_SOLO_FORMATO,,,
PY-01900452,00318476,Payment Process,a04UU00000HVhyOYAT,139,12,REJECTED,PENDING,R01,2026-09-14,REJECTED,PENDING,,,collections,2026-09-14,CheckCollectionDailyReport_09152026.pdf,NSF,PENDING,SOLO_FORMATO,False,False,2026-09-21T09:52:57.000+0000,PRC_AUT: PENDING //PRC_AUT: PENDING //PRC_AUT: RETURN //,T5_SOLO_FORMATO,,,
PY-01900454,00318493,Payment Process,a04UU00000HVhyYYAT,99,12,REJECTED,PENDING,R01,2026-09-14,REJECTED,PENDING,,,collections,2026-09-14,CheckCollectionDailyReport_09152026.pdf,NSF,PENDING,SOLO_FORMATO,False,False,2026-09-21T09:52:57.000+0000,PRC_AUT: PENDING //PRC_AUT: PENDING //PRC_AUT: RETURN //,T5_SOLO_FORMATO,,,
PY-01901116,00318330,Payment Process,a04UU00000HUbbuYAD,139,11,REJECTED,PENDING,R01,2026-09-15,REJECTED,PENDING,,,collections,2026-09-15,CheckCollectionDailyReport_09162026.pdf,NSF,PENDING,SOLO_FORMATO,False,False,2026-09-21T09:52:57.000+0000,PRC_AUT: PENDING //PRC_AUT: PENDING //PRC_AUT: RETURN //,T5_SOLO_FORMATO,,,
PY-01901127,00318543,Payment Process,a04UU00000HWBo9YAH,139,11,REJECTED,PENDING,R01,2026-09-14,REJECTED,PENDING,,,collections,2026-09-14,CheckCollectionDailyReport_09152026.pdf,NSF,PENDING,SOLO_FORMATO,False,False,2026-09-21T09:52:57.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //PRC_AUT: PENDING //PRC_AUT: RETURN //,T5_SOLO_FORMATO,,,
PY-01902680,00318360,Payment Process,a04UU00000HUoFNYA1,99,8,REJECTED,PENDING,R03,2026-09-16,REJECTED,PENDING,,,collections,2026-09-16,CheckCollectionDailyReport_09172026.pdf,R03 NO ACCOUNT,PENDING,SOLO_FORMATO,False,False,2026-09-18T19:37:15.000+0000,PRC_AUT: PENDING //,T5_SOLO_FORMATO,,,
PY-01902681,00318446,Payment Process,a04UU00000HVPlnYAH,139,8,REJECTED,PENDING,R01,2026-09-16,REJECTED,PENDING,,,collections,2026-09-16,CheckCollectionDailyReport_09172026.pdf,NSF,PENDING,SOLO_FORMATO,False,False,2026-09-21T09:52:57.000+0000,PRC_AUT: PENDING //PRC_AUT: PENDING //PRC_AUT: RETURN //,T5_SOLO_FORMATO,,,
PY-01902695,00318530,Payment Process,a04UU00000HW0mHYAT,119,8,REJECTED,PENDING,R01,2026-09-16,REJECTED,PENDING,,,collections,2026-09-16,CheckCollectionDailyReport_09172026.pdf,NSF,PENDING,SOLO_FORMATO,False,False,2026-09-21T09:52:57.000+0000,PRC_AUT: PENDING //PRC_AUT: PENDING //PRC_AUT: RETURN //,T5_SOLO_FORMATO,,,
PY-01902696,00318531,Payment Process,a04UU00000HW15dYAD,99,8,REJECTED,PENDING,R01,2026-09-16,REJECTED,PENDING,,,collections,2026-09-16,CheckCollectionDailyReport_09172026.pdf,NSF,PENDING,SOLO_FORMATO,False,False,2026-09-21T09:52:57.000+0000,PRC_AUT: PENDING //PRC_AUT: PENDING //PRC_AUT: RETURN //,T5_SOLO_FORMATO,,,
PY-01902699,00318538,Payment Process,a04UU00000HW6TVYA1,139,8,REJECTED,PENDING,R01,2026-09-16,REJECTED,PENDING,,,collections,2026-09-16,CheckCollectionDailyReport_09172026.pdf,NSF,PENDING,SOLO_FORMATO,False,False,2026-09-21T09:52:57.000+0000,PRC_AUT: PENDING //PRC_AUT: PENDING //PRC_AUT: RETURN //,T5_SOLO_FORMATO,,,
PY-01902700,00318548,Payment Process,a04UU00000HWDtBYAX,99,8,REJECTED,PENDING,R01,2026-09-16,REJECTED,PENDING,,,collections,2026-09-16,CheckCollectionDailyReport_09172026.pdf,NSF,PENDING,SOLO_FORMATO,False,False,2026-09-21T09:52:57.000+0000,PRC_AUT: PENDING //PRC_AUT: PENDING //PRC_AUT: RETURN //,T5_SOLO_FORMATO,,,
PY-01903626,00318290,Payment Process,a04UU00000HUNyHYAX,119,7,REJECTED,PENDING,R01,2026-09-16,REJECTED,PENDING,,,collections,2026-09-16,CheckCollectionDailyReport_09172026.pdf,NSF,PENDING,SOLO_FORMATO,False,False,2026-09-21T09:52:57.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //PRC_AUT: PENDING //PRC_AUT: RETURN //,T5_SOLO_FORMATO,,,
