"Id","Name","SM_Contract__c","SM_Contract__r.ContractNumber","SM_Contract__r.Status","Payment_Status__c","SM_Type__c","SM_Original_Type__c","SM_Amount__c","SM_Net_Amount__c","SM_Fee_value__c","SM_Penalty_value__c","SM_Payment_Date__c","SM_Payment_execution_date__c","SM_Payments_refunded__c","SM_Failed_payment__c","CreatedDate"
"a24UU000004nBUfYAM","PY-01857347","800UU00000bgQgoYAE","00316295","Activated","ACCEPTED","Fee","","99.0","99.0","","","2026-06-26","2026-06-26T04:10:26.000Z","","","2026-06-26T04:10:26.000Z"
"a24UU000003auBdYAI","PY-01776666","800UU00000bgUIyYAM","00316292","Activated","ACCEPTED","Late payment fee","AC","99.0","99.0","99.0","0.0","2026-01-12","2026-01-09T16:08:50.000Z","","a24UU000003aQQTYA2","2026-01-09T16:08:50.000Z"
"a24UU000003zwoZYAQ","PY-01801774","800UU00000bgUIyYAM","00316292","Activated","ACCEPTED","Late payment fee","Fee","124.0","124.0","99.0","25.0","2026-03-06","2026-03-05T16:13:06.000Z","","a24UU000003txAbYAI","2026-03-05T16:13:06.000Z"
"a24UU000004Ht93YAC","PY-01818388","800UU00000bgUIyYAM","00316292","Activated","ACCEPTED","Late payment fee","Fee","99.0","99.0","99.0","0.0","2026-04-17","2026-04-15T22:30:24.000Z","","a24UU000004H3IYYA0","2026-04-15T22:30:24.000Z"
"a24UU000004TLBdYAO","PY-01832871","800UU00000bgUIyYAM","00316292","Activated","ACCEPTED","Fee","Subscription","99.0","99.0","99.0","0.0","2026-05-14","2026-05-11T21:59:57.000Z","","","2026-05-11T21:59:57.000Z"
"a24UU000003aOwXYAU","PY-01775757","800UU00000bgVyCYAU","00316288","Activated","ACCEPTED","AC","AC","129.0","129.0","129.0","0.0","2026-01-08","2026-01-08T17:00:37.000Z","","","2026-01-08T17:00:37.000Z"
"a24UU000003rdO6YAI","PY-01794269","800UU00000bgVyCYAU","00316288","Activated","ACCEPTED","Fee","Subscription","79.0","79.0","79.0","0.0","2026-02-16","2026-02-16T10:06:06.000Z","","","2026-02-16T10:06:06.000Z"
"a24UU0000044VB2YAM","PY-01805930","800UU00000bgVyCYAU","00316288","Activated","ACCEPTED","Fee","Subscription","79.0","79.0","79.0","0.0","2026-03-16","2026-03-16T10:04:41.000Z","","","2026-03-16T10:04:41.000Z"
"a24UU000004I5qCYAS","PY-01818722","800UU00000bgVyCYAU","00316288","Activated","ACCEPTED","Fee","Subscription","79.0","79.0","79.0","0.0","2026-04-16","2026-04-16T10:03:51.000Z","","","2026-04-16T10:03:51.000Z"
"a24UU000004V3DtYAK","PY-01834555","800UU00000bgVyCYAU","00316288","Activated","ACCEPTED","Fee","Subscription","79.0","79.0","79.0","0.0","2026-05-15","2026-05-15T10:06:26.000Z","","","2026-05-15T10:06:26.000Z"
"a24UU000004iiSrYAI","PY-01852767","800UU00000bgVyCYAU","00316288","Activated","ACCEPTED","Fee","","79.0","79.0","","","2026-06-16","2026-06-16T04:09:45.000Z","","","2026-06-16T04:09:45.000Z"
"a24UU000004w27BYAQ","PY-01867195","800UU00000bgVyCYAU","00316288","Activated","ACCEPTED","Fee","","79.0","79.0","","","2026-07-16","2026-07-16T04:10:34.000Z","","","2026-07-16T04:10:34.000Z"
"a24UU000003aPkXYAU","PY-01775758","800UU00000bgYpcYAE","00316290","Activated","ACCEPTED","AC","AC","99.0","99.0","99.0","0.0","2026-01-08","2026-01-08T17:27:03.000Z","","","2026-01-08T17:27:03.000Z"
"a24UU000003zy8nYAA","PY-01801773","800UU00000bgYpcYAE","00316290","Activated","ACCEPTED","Late payment fee","","124.0","124.0","99.0","25.0","2026-03-06","2026-03-05T16:12:16.000Z","","","2026-03-05T16:12:16.000Z"
"a24UU000004Hc09YAC","PY-01818315","800UU00000bgYpcYAE","00316290","Activated","ACCEPTED","Fee","Subscription","99.0","99.0","99.0","0.0","2026-04-15","2026-04-15T10:05:35.000Z","","","2026-04-15T10:05:35.000Z"
"a24UU000004TJ6cYAG","PY-01832870","800UU00000bgYpcYAE","00316290","Activated","ACCEPTED","Late payment fee","Fee","99.0","99.0","99.0","0.0","2026-05-14","2026-05-11T21:59:06.000Z","","a24UU00000441srYAA","2026-05-11T21:59:06.000Z"
"a24UU000004m1fRYAQ","PY-01856295","800UU00000bgYpcYAE","00316290","Activated","ACCEPTED","Fee","","124.0","124.0","","","2026-06-23","2026-06-23T18:30:27.000Z","","","2026-06-23T18:30:27.000Z"
"a24UU000004ww7lYAA","PY-01867715","800UU00000bgYpcYAE","00316290","Activated","ACCEPTED","Fee","","99.0","99.0","","","2026-07-18","2026-07-18T04:05:42.000Z","","","2026-07-18T04:05:42.000Z"
"a24UU000004xqczYAA","PY-01868463","800UU00000bgYpcYAE","00316290","Activated","ACCEPTED","Late payment fee","","25.0","25.0","","","2026-07-17","2026-07-20T15:18:43.000Z","","","2026-07-20T15:18:43.000Z"
"a24UU000003aTTBYA2","PY-01775812","800UU00000bgu70YAA","00316296","Activated","ACCEPTED","AC","AC","99.0","99.0","99.0","0.0","2026-01-08","2026-01-08T19:34:39.000Z","","","2026-01-08T19:34:39.000Z"
"a24UU000003wzwFYAQ","PY-01799796","800UU00000bgu70YAA","00316296","Activated","ACCEPTED","Late payment fee","Fee","124.0","124.0","99.0","25.0","2026-02-27","2026-02-27T10:23:51.000Z","","a24UU000003vsupYAA","2026-02-27T10:23:51.000Z"
"a24UU0000049m03YAA","PY-01811113","800UU00000bgu70YAA","00316296","Activated","ACCEPTED","Late payment fee","Fee","124.0","124.0","99.0","25.0","2026-03-27","2026-03-27T10:18:12.000Z","","a24UU0000048htVYAQ","2026-03-27T10:18:12.000Z"
"a24UU000004LVT8YAO","PY-01822557","800UU00000bgu70YAA","00316296","Activated","ACCEPTED","Fee","Subscription","99.0","99.0","99.0","0.0","2026-04-24","2026-04-24T10:04:40.000Z","","","2026-04-24T10:04:40.000Z"
"a24UU000004Z0AvYAK","PY-01839597","800UU00000bgu70YAA","00316296","Activated","ACCEPTED","Fee","Subscription","99.0","99.0","99.0","0.0","2026-05-25","2026-05-25T10:02:25.000Z","","","2026-05-25T10:02:25.000Z"
"a24UU000003e5dmYAA","PY-01780007","800UU00000bh2PiYAI","00316297","Activated","ACCEPTED","AC","AC","139.0","139.0","139.0","0.0","2026-01-16","2026-01-16T10:18:12.000Z","","","2026-01-16T10:18:12.000Z"
"a24UU000003sKWHYA2","PY-01794919","800UU00000bh2PiYAI","00316297","Activated","ACCEPTED","Late payment fee","Fee","139.0","139.0","139.0","0.0","2026-02-19","2026-02-17T18:26:59.000Z","","a24UU000003rdZNYAY","2026-02-17T18:26:59.000Z"
"a24UU0000044V9bYAE","PY-01805978","800UU00000bh2PiYAI","00316297","Activated","ACCEPTED","Fee","Subscription","139.0","139.0","139.0","0.0","2026-03-16","2026-03-16T10:05:48.000Z","","","2026-03-16T10:05:48.000Z"
"a24UU000004OhfrYAC","PY-01827221","800UU00000bh2PiYAI","00316297","Activated","ACCEPTED","Late payment fee","Fee","164.0","164.0","139.0","25.0","2026-05-01","2026-05-01T10:18:40.000Z","","a24UU000004I5yJYAS","2026-05-01T10:18:40.000Z"
"a24UU000004W55VYAS","PY-01836810","800UU00000bh2PiYAI","00316297","Activated","ACCEPTED","Late payment fee","Fee","139.0","139.0","139.0","0.0","2026-05-21","2026-05-18T13:12:27.000Z","","a24UU000004V3NXYA0","2026-05-18T13:12:27.000Z"
"a24UU000004iiizYAA","PY-01852778","800UU00000bh2PiYAI","00316297","Activated","ACCEPTED","Fee","","139.0","139.0","","","2026-06-16","2026-06-16T04:09:47.000Z","","","2026-06-16T04:09:47.000Z"
"a24UU000004zF6HYAU","PY-01869298","800UU00000bh2PiYAI","00316297","Activated","ACCEPTED","Fee","","139.0","139.0","","","2026-07-23","2026-07-23T04:10:29.000Z","","","2026-07-23T04:10:29.000Z"
"a24UU000003aVOXYA2","PY-01775815","800UU00000bh3WpYAI","00316298","Activated","ACCEPTED","AC","AC","99.0","99.0","99.0","0.0","2026-01-08","2026-01-08T20:23:13.000Z","","","2026-01-08T20:23:13.000Z"
"a24UU000003rdO7YAI","PY-01794270","800UU00000bh3WpYAI","00316298","Activated","ACCEPTED","Fee","Subscription","99.0","99.0","99.0","0.0","2026-02-16","2026-02-16T10:06:06.000Z","","","2026-02-16T10:06:06.000Z"
"a24UU0000044VB3YAM","PY-01805931","800UU00000bh3WpYAI","00316298","Activated","ACCEPTED","Fee","Subscription","99.0","99.0","99.0","0.0","2026-03-16","2026-03-16T10:04:41.000Z","","","2026-03-16T10:04:41.000Z"
"a24UU000004I5rlYAC","PY-01818723","800UU00000bh3WpYAI","00316298","Activated","ACCEPTED","Fee","Subscription","99.0","99.0","99.0","0.0","2026-04-16","2026-04-16T10:04:00.000Z","","","2026-04-16T10:04:00.000Z"
"a24UU000004VwiDYAS","PY-01836761","800UU00000bh3WpYAI","00316298","Activated","ACCEPTED","Late payment fee","Fee","124.0","124.0","99.0","25.0","2026-05-18","2026-05-18T10:21:24.000Z","","a24UU000004V3DuYAK","2026-05-18T10:21:24.000Z"
"a24UU000004iiXhYAI","PY-01852771","800UU00000bh3WpYAI","00316298","Activated","ACCEPTED","Fee","","99.0","99.0","","","2026-06-16","2026-06-16T04:09:45.000Z","","","2026-06-16T04:09:45.000Z"
"a24UU000004w1npYAA","PY-01867178","800UU00000bh3WpYAI","00316298","Activated","ACCEPTED","Fee","","99.0","99.0","","","2026-07-16","2026-07-16T04:10:27.000Z","","","2026-07-16T04:10:27.000Z"
"a24UU000003e5doYAA","PY-01780009","800UU00000bhHjaYAE","00316299","Activated","ACCEPTED","AC","AC","99.0","99.0","99.0","0.0","2026-01-16","2026-01-16T10:18:12.000Z","","","2026-01-16T10:18:12.000Z"
"a24UU000003rdZOYAY","PY-01794344","800UU00000bhHjaYAE","00316299","Activated","ACCEPTED","Fee","Subscription","99.0","99.0","99.0","0.0","2026-02-16","2026-02-16T10:07:46.000Z","","","2026-02-16T10:07:46.000Z"
"a24UU000004CncHYAS","PY-01814092","800UU00000bhHjaYAE","00316299","Activated","ACCEPTED","Late payment fee","Fee","124.0","124.0","99.0","25.0","2026-04-03","2026-04-03T10:12:30.000Z","","a24UU0000044V9cYAE","2026-04-03T10:12:30.000Z"
"a24UU000003e5dnYAA","PY-01780008","800UU00000bhO5AYAU","00316300","Activated","ACCEPTED","AC","AC","139.0","139.0","139.0","0.0","2026-01-16","2026-01-16T10:18:12.000Z","","","2026-01-16T10:18:12.000Z"
"a24UU000003x1UfYAI","PY-01799711","800UU00000bhO5AYAU","00316300","Activated","ACCEPTED","Late payment fee","Fee","164.0","164.0","139.0","25.0","2026-02-27","2026-02-27T10:22:06.000Z","","a24UU000003rdZPYAY","2026-02-27T10:22:06.000Z"
"a24UU0000044V9dYAE","PY-01805980","800UU00000bhO5AYAU","00316300","Activated","ACCEPTED","Fee","Subscription","139.0","139.0","139.0","0.0","2026-03-16","2026-03-16T10:05:48.000Z","","","2026-03-16T10:05:48.000Z"
"a24UU000004LXMuYAO","PY-01823258","800UU00000bhO5AYAU","00316300","Activated","ACCEPTED","Late payment fee","Fee","164.0","164.0","139.0","25.0","2026-04-24","2026-04-24T10:20:12.000Z","","a24UU000004I5zqYAC","2026-04-24T10:20:12.000Z"
"a24UU000003cutwYAA","PY-01777833","800UU00000biAO9YAM","00316305","Activated","ACCEPTED","AC","AC","99.0","99.0","99.0","0.0","2026-01-14","2026-01-14T10:01:43.000Z","","","2026-01-14T10:01:43.000Z"
"a24UU000003qe4cYAA","PY-01793452","800UU00000biAO9YAM","00316305","Activated","ACCEPTED","Fee","Subscription","99.0","99.0","99.0","0.0","2026-02-13","2026-02-13T10:11:54.000Z","","","2026-02-13T10:11:54.000Z"
"a24UU0000043Y7jYAE","PY-01805040","800UU00000biAO9YAM","00316305","Activated","ACCEPTED","Fee","Subscription","99.0","99.0","99.0","0.0","2026-03-13","2026-03-13T10:10:06.000Z","","","2026-03-13T10:10:06.000Z"
"a24UU000004H3IZYA0","PY-01817923","800UU00000biAO9YAM","00316305","Activated","ACCEPTED","Fee","Subscription","99.0","99.0","99.0","0.0","2026-04-14","2026-04-14T10:01:10.000Z","","","2026-04-14T10:01:10.000Z"
"a24UU000004UZ4UYAW","PY-01833319","800UU00000biAO9YAM","00316305","Activated","ACCEPTED","Fee","Subscription","99.0","99.0","99.0","0.0","2026-05-14","2026-05-14T10:02:34.000Z","","","2026-05-14T10:02:34.000Z"
"a24UU000004h6CjYAI","PY-01850190","800UU00000biAO9YAM","00316305","Activated","ACCEPTED","Fee","","99.0","99.0","","","2026-06-12","2026-06-12T04:12:07.000Z","","","2026-06-12T04:12:07.000Z"
"a24UU000004uBT9YAM","PY-01865744","800UU00000biAO9YAM","00316305","Activated","ACCEPTED","Fee","","99.0","99.0","","","2026-07-12","2026-07-12T04:08:41.000Z","","","2026-07-12T04:08:41.000Z"
"a24UU000003e4EVYAY","PY-01780028","800UU00000bjnCFYAY","00316307","Activated","ACCEPTED","AC","AC","149.5","149.5","149.5","0.0","2026-01-16","2026-01-16T10:18:36.000Z","","","2026-01-16T10:18:36.000Z"
"a24UU000003eavuYAA","PY-01780355","800UU00000bjnCFYAY","00316307","Activated","ACCEPTED","AC","AC","149.5","149.5","149.5","0.0","2026-01-16","2026-01-17T10:00:23.000Z","","","2026-01-17T10:00:23.000Z"
"a24UU000003f5S2YAI","PY-01781148","800UU00000bjnCFYAY","00316307","Activated","ACCEPTED","AC","AC","149.5","149.5","149.5","0.0","2026-01-19","2026-01-19T10:15:29.000Z","","","2026-01-19T10:15:29.000Z"
"a24UU000003gx5MYAQ","PY-01783609","800UU00000bjnCFYAY","00316307","Activated","ACCEPTED","Late payment fee","AC","174.5","174.5","149.5","25.0","2026-01-23","2026-01-23T10:21:46.000Z","","a24UU000003fV9OYAU","2026-01-23T10:21:46.000Z"
"a24UU000003gxIGYAY","PY-01783619","800UU00000bjnCFYAY","00316307","Activated","ACCEPTED","Late payment fee","AC","174.5","174.5","149.5","25.0","2026-01-23","2026-01-23T10:21:57.000Z","","a24UU000003ftICYAY","2026-01-23T10:21:57.000Z"
"a24UU000003gynsYAA","PY-01783630","800UU00000bjnCFYAY","00316307","Activated","ACCEPTED","Late payment fee","AC","174.5","174.5","149.5","25.0","2026-01-23","2026-01-23T10:22:09.000Z","","a24UU000003gQcXYAU","2026-01-23T10:22:09.000Z"
"a24UU000003gyxQYAQ","PY-01783403","800UU00000bjnCFYAY","00316307","Activated","ACCEPTED","AC","AC","149.5","149.5","149.5","0.0","2026-01-19","2026-01-23T10:17:42.000Z","","","2026-01-23T10:17:42.000Z"
"a24UU000003gzLoYAI","PY-01783605","800UU00000bjnCFYAY","00316307","Activated","ACCEPTED","Late payment fee","AC","174.5","174.5","149.5","25.0","2026-01-23","2026-01-23T10:21:35.000Z","","a24UU000003fQxjYAE","2026-01-23T10:21:35.000Z"
"a24UU000003hP81YAE","PY-01783695","800UU00000bjnCFYAY","00316307","Activated","ACCEPTED","AC","AC","149.5","149.5","149.5","0.0","2026-01-23","2026-01-24T10:00:56.000Z","","","2026-01-24T10:00:56.000Z"
"a24UU000003hPB8YAM","PY-01783697","800UU00000bjnCFYAY","00316307","Activated","ACCEPTED","Late payment fee","AC","174.5","174.5","149.5","25.0","2026-01-24","2026-01-24T10:01:16.000Z","","a24UU000003fzQoYAI","2026-01-24T10:01:16.000Z"
"a24UU000003ipgDYAQ","PY-01784953","800UU00000bjnCFYAY","00316307","Activated","REFUNDED","Late payment fee","AC","-174.5","-174.5","-149.5","-25.0","2026-01-24","2026-01-24T00:00:00.000Z","a24UU000003hPB8YAM","a24UU000003fzQoYAI","2026-01-28T10:52:13.000Z"
"a24UU000003iphpYAA","PY-01784954","800UU00000bjnCFYAY","00316307","Activated","REFUNDED","Late payment fee","AC","-174.5","-174.5","-149.5","-25.0","2026-01-23","2026-01-23T00:00:00.000Z","a24UU000003gynsYAA","a24UU000003gQcXYAU","2026-01-28T10:54:15.000Z"
"a24UU000003ipjRYAQ","PY-01784955","800UU00000bjnCFYAY","00316307","Activated","REFUNDED","Late payment fee","AC","-174.5","-174.5","-149.5","-25.0","2026-01-23","2026-01-23T00:00:00.000Z","a24UU000003gxIGYAY","a24UU000003ftICYAY","2026-01-28T10:56:17.000Z"
"a24UU000003ipt7YAA","PY-01784956","800UU00000bjnCFYAY","00316307","Activated","REFUNDED","Late payment fee","AC","-174.5","-174.5","-149.5","-25.0","2026-01-23","2026-01-23T00:00:00.000Z","a24UU000003gx5MYAQ","a24UU000003fV9OYAU","2026-01-28T11:03:50.000Z"
"a24UU000003ipujYAA","PY-01784957","800UU00000bjnCFYAY","00316307","Activated","REFUNDED","Late payment fee","AC","-174.5","-174.5","-149.5","-25.0","2026-01-23","2026-01-23T00:00:00.000Z","a24UU000003gzLoYAI","a24UU000003fQxjYAE","2026-01-28T11:04:38.000Z"
"a24UU000003ipwLYAQ","PY-01784958","800UU00000bjnCFYAY","00316307","Activated","ACCEPTED","AC","AC","-149.5","-149.5","-149.5","0.0","2026-01-19","2026-01-28T11:05:19.000Z","a24UU000003gyxQYAQ","","2026-01-28T11:05:19.000Z"
"a24UU000003ipxxYAA","PY-01784959","800UU00000bjnCFYAY","00316307","Activated","REFUNDED","AC","AC","-149.5","-149.5","-149.5","0.0","2026-01-19","2026-01-19T00:00:00.000Z","a24UU000003f5S2YAI","","2026-01-28T11:06:03.000Z"
"a24UU000003ipzZYAQ","PY-01784960","800UU00000bjnCFYAY","00316307","Activated","REFUNDED","AC","AC","-149.5","-149.5","-149.5","0.0","2026-01-16","2026-01-16T00:00:00.000Z","a24UU000003eavuYAA","","2026-01-28T11:06:44.000Z"
"a24UU000004ZrojYAC","PY-01840702","800UU00000bjnCFYAY","00316307","Activated","REFUNDED","AC","AC","-149.5","-149.5","-149.5","0.0","2026-01-23","2026-01-23T00:00:00.000Z","a24UU000003gyxQYAQ","","2026-05-27T16:09:11.000Z"
"a24UU000004k61hYAA","PY-01854009","800UU00000bjnCFYAY","00316307","Activated","REFUNDED","AC","AC","-149.5","-149.5","-149.5","0.0","2026-01-16","2026-01-16T00:00:00.000Z","a24UU000003e4EVYAY","","2026-06-18T23:08:57.000Z"
"a24UU000003bGDnYAM","PY-01776748","800UU00000bk5nZYAQ","00316315","Activated","ACCEPTED","AC","AC","99.0","99.0","99.0","0.0","2026-01-09","2026-01-10T10:00:24.000Z","","","2026-01-10T10:00:24.000Z"
"a24UU000003bneMYAQ","PY-01777597","800UU00000bk5nZYAQ","00316315","Activated","ACCEPTED","AC","AC","99.0","99.0","99.0","0.0","2026-01-12","2026-01-12T10:18:36.000Z","","","2026-01-12T10:18:36.000Z"
"a24UU000003eHYHYA2","PY-01780246","800UU00000bk5nZYAQ","00316315","Activated","REFUNDED","AC","AC","-99.0","-99.0","-99.0","0.0","2026-01-12","2026-01-12T00:00:00.000Z","a24UU000003bneMYAQ","","2026-01-16T18:13:44.000Z"
"a24UU000003oUB8YAM","PY-01791574","800UU00000bk5nZYAQ","00316315","Activated","ACCEPTED","Fee","Subscription","99.0","99.0","99.0","0.0","2026-02-09","2026-02-09T10:11:21.000Z","","","2026-02-09T10:11:21.000Z"
"a24UU0000041HfdYAE","PY-01802909","800UU00000bk5nZYAQ","00316315","Activated","ACCEPTED","Fee","Subscription","99.0","99.0","99.0","0.0","2026-03-09","2026-03-09T10:05:33.000Z","","","2026-03-09T10:05:33.000Z"
"a24UU000004IdbjYAC","PY-01820059","800UU00000bk5nZYAQ","00316315","Activated","ACCEPTED","Late payment fee","Fee","124.0","124.0","99.0","25.0","2026-04-17","2026-04-17T10:16:45.000Z","","a24UU000004F70XYAS","2026-04-17T10:16:45.000Z"
"a24UU000004V2oNYAS","PY-01835407","800UU00000bk5nZYAQ","00316315","Activated","ACCEPTED","Late payment fee","Fee","124.0","124.0","99.0","25.0","2026-05-15","2026-05-15T10:24:15.000Z","","a24UU000004S0cMYAS","2026-05-15T10:24:15.000Z"
"a24UU000004jKRhYAM","PY-01853111","800UU00000bk5nZYAQ","00316315","Activated","ACCEPTED","Late payment fee","","25.0","25.0","","","2026-06-17","2026-06-17T11:00:32.000Z","","","2026-06-17T11:00:32.000Z"
"a24UU000004nxvtYAA","PY-01858324","800UU00000bk5nZYAQ","00316315","Activated","ACCEPTED","Fee","","99.0","99.0","","","2026-06-28","2026-06-28T04:09:20.000Z","","","2026-06-28T04:09:20.000Z"
"a24UU000004u2eLYAQ","PY-01865598","800UU00000bk5nZYAQ","00316315","Activated","ACCEPTED","Late payment fee","","25.0","25.0","","","2026-07-11","2026-07-11T11:01:00.000Z","","","2026-07-11T11:01:00.000Z"
"a24UU000003asMjYAI","PY-01776664","800UU00000bk74PYAQ","00316311","Activated","ACCEPTED","AC","AC","119.0","119.0","119.0","0.0","2026-01-09","2026-01-09T15:00:52.000Z","","","2026-01-09T15:00:52.000Z"
"a24UU000003qgeBYAQ","PY-01793439","800UU00000bk74PYAQ","00316311","Activated","ACCEPTED","Fee","Subscription","75.0","75.0","75.0","0.0","2026-02-13","2026-02-13T10:11:43.000Z","","","2026-02-13T10:11:43.000Z"
"a24UU0000044WbnYAE","PY-01806483","800UU00000bk74PYAQ","00316311","Activated","ACCEPTED","Late payment fee","Fee","100.0","100.0","75.0","25.0","2026-03-16","2026-03-16T10:16:59.000Z","","a24UU0000043XAFYA2","2026-03-16T10:16:59.000Z"
"a24UU000004H3IXYA0","PY-01817921","800UU00000bk74PYAQ","00316311","Activated","ACCEPTED","Fee","Subscription","75.0","75.0","75.0","0.0","2026-04-14","2026-04-14T10:01:10.000Z","","","2026-04-14T10:01:10.000Z"
"a24UU000004WCi5YAG","PY-01836820","800UU00000bk74PYAQ","00316311","Activated","ACCEPTED","Late payment fee","Fee","75.0","75.0","75.0","0.0","2026-05-21","2026-05-18T17:49:52.000Z","","a24UU000004UZ2uYAG","2026-05-18T17:49:52.000Z"
"a24UU000004h5zpYAA","PY-01850181","800UU00000bk74PYAQ","00316311","Activated","ACCEPTED","Fee","","75.0","75.0","","","2026-06-12","2026-06-12T04:12:04.000Z","","","2026-06-12T04:12:04.000Z"
"a24UU000004uDbNYAU","PY-01865735","800UU00000bk74PYAQ","00316311","Activated","ACCEPTED","Fee","","75.0","75.0","","","2026-07-12","2026-07-12T04:08:37.000Z","","","2026-07-12T04:08:37.000Z"
"a24UU000003atvWYAQ","PY-01776665","800UU00000bkAonYAE","00316314","Activated","ACCEPTED","AC","AC","99.0","99.0","99.0","0.0","2026-01-09","2026-01-09T16:06:43.000Z","","","2026-01-09T16:06:43.000Z"
"a24UU000003x0v9YAA","PY-01799295","800UU00000bkAonYAE","00316314","Activated","ACCEPTED","Fee","Subscription","99.0","99.0","99.0","0.0","2026-02-27","2026-02-27T10:13:23.000Z","","","2026-02-27T10:13:23.000Z"
"a24UU0000049kpOYAQ","PY-01810523","800UU00000bkAonYAE","00316314","Activated","ACCEPTED","Fee","Subscription","99.0","99.0","99.0","0.0","2026-03-27","2026-03-27T10:05:16.000Z","","","2026-03-27T10:05:16.000Z"
"a24UU000004MwhNYAS","PY-01824536","800UU00000bkAonYAE","00316314","Activated","ACCEPTED","Fee","Subscription","99.0","99.0","99.0","0.0","2026-04-28","2026-04-28T10:01:17.000Z","","","2026-04-28T10:01:17.000Z"
"a24UU000004a5enYAA","PY-01840761","800UU00000bkAonYAE","00316314","Activated","ACCEPTED","Fee","","99.0","99.0","","","2026-05-28","2026-05-28T04:09:54.000Z","","","2026-05-28T04:09:54.000Z"
"a24UU000004nyn7YAA","PY-01858362","800UU00000bkAonYAE","00316314","Activated","ACCEPTED","Fee","","99.0","99.0","","","2026-06-28","2026-06-28T04:13:01.000Z","","","2026-06-28T04:13:01.000Z"
"a24UU000003avXVYAY","PY-01776668","800UU00000bkPSoYAM","00316317","Activated","ACCEPTED","AC","AC","49.5","49.5","49.5","0.0","2026-01-09","2026-01-09T16:56:35.000Z","","","2026-01-09T16:56:35.000Z"
"a24UU000003fdrhYAA","PY-01781455","800UU00000bkPSoYAM","00316317","Activated","ACCEPTED","AC","AC","49.5","49.5","49.5","0.0","2026-01-21","2026-01-20T19:53:02.000Z","","","2026-01-20T19:53:02.000Z"
"a24UU000003sEqfYAE","PY-01794910","800UU00000bkPSoYAM","00316317","Activated","ACCEPTED","Fee","Subscription","99.0","99.0","99.0","0.0","2026-02-20","2026-02-17T15:57:54.000Z","","","2026-02-17T15:57:54.000Z"
"a24UU0000045tzFYAQ","PY-01806750","800UU00000bkPSoYAM","00316317","Activated","ACCEPTED","Fee","Subscription","99.0","99.0","99.0","0.0","2026-03-20","2026-03-18T22:12:07.000Z","","","2026-03-18T22:12:07.000Z"
"a24UU000004H6ptYAC","PY-01817932","800UU00000bkPSoYAM","00316317","Activated","ACCEPTED","Fee","Subscription","99.0","99.0","99.0","0.0","2026-04-20","2026-04-14T13:17:57.000Z","","","2026-04-14T13:17:57.000Z"
"a24UU000004WlnuYAC","PY-01836986","800UU00000bkPSoYAM","00316317","Activated","ACCEPTED","Fee","Subscription","99.0","99.0","99.0","0.0","2026-05-20","2026-05-19T17:41:03.000Z","","","2026-05-19T17:41:03.000Z"
"a24UU000004ix3hYAA","PY-01852945","800UU00000bkPSoYAM","00316317","Activated","ACCEPTED","Fee","","99.0","99.0","","","2026-06-16","2026-06-16T15:22:24.000Z","","","2026-06-16T15:22:24.000Z"
"a24UU000004wEYBYA2","PY-01867241","800UU00000bkPSoYAM","00316317","Activated","ACCEPTED","Fee","","99.0","99.0","","","2026-07-16","2026-07-16T14:57:31.000Z","","","2026-07-16T14:57:31.000Z"
"a24UU000003ftIFYAY","PY-01781537","800UU00000bkZf1YAE","00316318","Activated","ACCEPTED","AC","AC","119.0","119.0","119.0","0.0","2026-01-21","2026-01-21T10:01:04.000Z","","","2026-01-21T10:01:04.000Z"
"a24UU000003mqAmYAI","PY-01789701","800UU00000bkZf1YAE","00316318","Activated","ACCEPTED","Late payment fee","AC","144.0","144.0","119.0","25.0","2026-02-05","2026-02-05T10:14:05.000Z","","a24UU000003gRuxYAE","2026-02-05T10:14:05.000Z"
"a24UU000003yI5BYAU","PY-01800795","800UU00000bkZf1YAE","00316318","Activated","ACCEPTED","Late payment fee","Fee","100.0","100.0","75.0","25.0","2026-03-03","2026-03-02T21:54:25.000Z","","a24UU000003ts4XYAQ","2026-03-02T21:54:25.000Z"
"a24UU0000046e8ZYAQ","PY-01807791","800UU00000bkZf1YAE","00316318","Activated","ACCEPTED","Fee","Subscription","75.0","75.0","75.0","0.0","2026-03-20","2026-03-20T10:06:55.000Z","","","2026-03-20T10:06:55.000Z"
"a24UU000004Eop3YAC","PY-01815308","800UU00000bkZf1YAE","00316318","Activated","REFUNDED","Late payment fee","AC","-144.0","-144.0","-119.0","-25.0","2026-02-05","2026-02-05T00:00:00.000Z","a24UU000003mqAmYAI","","2026-04-08T19:59:07.000Z"
"a24UU000004RrcDYAS","PY-01830371","800UU00000bkZf1YAE","00316318","Activated","ACCEPTED","Late payment fee","Fee","100.0","100.0","75.0","25.0","2026-05-08","2026-05-08T00:25:20.000Z","","a24UU000004K0w1YAC","2026-05-08T00:25:20.000Z"
"a24UU000004YPMfYAO","PY-01839419","800UU00000bkZf1YAE","00316318","Activated","ACCEPTED","Late payment fee","Fee","100.0","100.0","75.0","25.0","2026-05-25","2026-05-23T00:26:56.000Z","","a24UU000004XbPwYAK","2026-05-23T00:26:56.000Z"
"a24UU000004kkK5YAI","PY-01855015","800UU00000bkZf1YAE","00316318","Activated","ACCEPTED","Late payment fee","","25.0","25.0","","","2026-06-20","2026-06-20T11:01:44.000Z","","","2026-06-20T11:01:44.000Z"
